,Reg no.,Name,"Incorp-orated",Dissolved,Type
1477,633235,"ARTOP ADVERTISING LIMITED
藝峰廣告有限公司",1997-12-19,2005-11-25,"Private, ltd by shares"
1478,620681,"ARTOP FAR EAST LIMITED
亞大遠東有限公司",1997-08-15,2005-08-05,"Private, ltd by shares"
1479,610002,"ARTOY INDUSTRIAL LIMITED
雅詠實業有限公司",1997-05-28,,"Private, ltd by shares"
1480,609244,"ARTRA CONSULTANTS LIMITED
雅景顧問有限公司",1997-05-23,,"Private, ltd by shares"
1481,585475,"ARTRA LEATHER GOODS LIMITED
雅卓皮具有限公司",1997-01-03,,"Private, ltd by shares"
1482,618443,"ARTRA STAR INTERNATIONAL LIMITED
雅仕得國際有限公司",1997-07-25,2001-11-16,"Private, ltd by shares"
1483,607864,"ARTS & ARTS JEWELLERY COMPANY LIMITED
駿藝珠寶有限公司",1997-05-14,,"Private, ltd by shares"
1484,628237,"ARTS & DESIGN CONSULTANCY LIMITED
雅仕顧問有限公司",1997-10-29,,"Private, ltd by shares"
1485,626084,"ARTS & LITERATURE BOOKS (HK) COMPANY LIMITED
藝文圖書(香港)有限公司",1997-10-13,,"Private, ltd by shares"
1486,594476,"ARTS COLLECTION COMPANY LIMITED
雅緻時裝有限公司",1997-02-05,2002-05-10,"Private, ltd by shares"
1487,627219,"ARTSLON LIMITED
雅思龍有限公司",1997-10-22,2002-04-26,"Private, ltd by shares"
1488,589155,"ARTSPOWER MANUFACTURING COMPANY LIMITED
美思力實業有限公司",1997-01-13,,"Private, ltd by shares"
1489,595114,"ARTSPOWER PACKAGING MANUFACTURING COMPANY LIMITED
美思力包裝實業有限公司",1997-02-12,2015-08-07,"Private, ltd by shares"
1490,597339,"ARTSTO DEVELOPMENT LIMITED
藝圖發展有限公司",1997-03-05,2003-02-21,"Private, ltd by shares"
1491,622411,"ARTSWIN LIMITED
藝域有限公司",1997-09-01,,"Private, ltd by shares"
1492,625881,ARTSY (HONG KONG) LIMITED,1997-10-08,2010-03-05,"Private, ltd by shares"
1493,594424,"ARTTOP INTERNATIONAL ENGINEERING (HK) LIMITED
雅禾國際工程(香港)有限公司",1997-02-05,2005-02-04,"Private, ltd by shares"
1494,595369,"ARTUNE LIMITED
毅騰有限公司",1997-02-14,,"Private, ltd by shares"
1495,627300,"ARTWAY DEVELOPMENTS LIMITED
雅昌發展有限公司",1997-10-22,,"Private, ltd by shares"
1496,604803,"ARTWAY INTERNATIONAL INVESTMENT LIMITED
雅威國際投資有限公司",1997-04-23,2006-01-06,"Private, ltd by shares"
1497,622355,"ARTWAY INVESTMENTS LIMITED
藝滙投資有限公司",1997-09-01,,"Private, ltd by shares"
1498,617894,"Artwell Display Products Corporation Limited
雅禾陳列製品有限公司",1997-07-21,,"Private, ltd by shares"
1499,621297,"ARTWELL HOLDINGS LIMITED
雅禾集團有限公司",1997-08-20,,"Private, ltd by shares"
1500,600667,"ARTWISE DEVELOPMENT LIMITED
雅慧發展有限公司",1997-03-21,2002-06-14,"Private, ltd by shares"
1501,593267,"ARTWRIGHT ASIA LIMITED
雅藝(亞洲)有限公司",1997-01-29,,"Private, ltd by shares"
1502,587973,"ARTYIELD DEVELOPMENT LIMITED
雅宜發展有限公司",1997-01-10,,"Private, ltd by shares"
1503,599827,"ARUMA (HOLDING) CORPORATION LIMITED
亞瑙瑪(集團)有限公司",1997-03-19,2002-02-15,"Private, ltd by shares"
1504,628275,"ASA CERAMIC COMPANY LIMITED
亞細亞陶瓷有限公司",1997-10-29,2008-08-01,"Private, ltd by shares"
1505,620795,ASA INTERNATIONAL LIMITED (d2012-12-14),1997-08-15,2012-12-14,"Private, ltd by shares"
1506,597884,"ASAHI DYNAMIC INTERNATIONAL COMPANY LIMITED
大誠電子制品(深圳)有限公司",1997-03-10,,"Private, ltd by shares"
1507,597057,"ASAHI ELECTRIC WIRE (HK) CO., LIMITED
旭電線(香港)有限公司",1997-03-05,2006-06-17,"Private, ltd by shares"
1508,587278,"ASAHI INTERNATIONAL (H.K.) LIMITED
百利集團(香港)有限公司",1997-01-10,2004-09-10,"Private, ltd by shares"
1509,615985,ASC GOLF CORP LIMITED,1997-07-07,2004-12-10,"Private, ltd by shares"
1510,618747,ASCADE LIMITED,1997-07-30,2001-11-02,"Private, ltd by shares"
1511,621918,"ASCOMM (H.K.) LIMITED (d2014-03-14)
亞進元件(香港)有限公司",1997-08-27,2014-03-14,"Private, ltd by shares"
1512,619856,"ASCOT CONSULTING GROUP LIMITED
天策管理顧問有限公司",1997-08-08,2016-08-26,"Private, ltd by shares"
1513,613361,"ASEAN ELECTRONICS LIMITED
泛亞電子(香港)有限公司",1997-06-18,,"Private, ltd by shares"
1514,623123,ASEAN MANPOWER LIMITED,1997-09-05,2005-06-17,"Private, ltd by shares"
1515,633327,"ASEAN PACIFIC GPS (HK) LIMITED
亞太衛星導航(香港)有限公司",1997-12-22,2019-10-25,"Private, ltd by shares"
1516,598011,"ASEAN TECHNOLOGY LIMITED
泛亞科技(香港)有限公司",1997-03-10,,"Private, ltd by shares"
1517,630905,ASEAN TRADING COMPANY LIMITED,1997-11-26,2002-09-27,"Private, ltd by shares"
1518,630859,ASEAN VENTURES LIMITED,1997-11-26,2005-11-04,"Private, ltd by shares"
1519,614429,"ASECO INTERNATIONAL LIMITED (d2001-07-27)
置高國際有限公司",1997-06-23,2001-07-27,"Private, ltd by shares"
1520,614378,"ASECO INVESTMENT LIMITED
敦浩投資有限公司",1997-06-23,2004-11-26,"Private, ltd by shares"
1521,620386,ASG ELECTRONICS (H.K.) LIMITED,1997-08-13,2000-08-04,"Private, ltd by shares"
1522,632196,"ASG REAL ESTATE COMPANY LIMITED
亞洲環球地產代理有限公司",1997-12-05,2003-05-09,"Private, ltd by shares"
1523,616241,ASH AUTOSOUND HONG KONG LIMITED,1997-07-09,2008-05-16,"Private, ltd by shares"
1524,594031,ASHBURN RESOURCES LIMITED,1997-02-03,2001-03-30,"Private, ltd by shares"
1525,633751,ASHFIELD LIMITED (HK),1997-12-31,2019-05-22,"Private, ltd by shares"
1526,632843,"ASHIRO INTERNATIONAL LIMITED
美龍國際有限公司",1997-12-15,2003-03-21,"Private, ltd by shares"
1527,632750,"ASHIRO LIMITED
楠業有限公司",1997-12-15,,"Private, ltd by shares"
1528,620194,ASHLEY CASTLE LIMITED,1997-08-11,,"Private, ltd by shares"
1529,625276,"ASHOKA TRADING LIMITED
雅素嘉貿易有限公司",1997-09-29,,"Private, ltd by shares"
1530,628460,ASI COMPUTER LIMITED,1997-10-29,2016-04-01,"Private, ltd by shares"
1531,619046,Asia & Pacific Media Limited,1997-08-01,2015-05-15,"Private, ltd by shares"
1532,608198,"ASIA (HONG KONG) HOLDING INVESTMENT LIMITED
亞洲(香港)集團投資有限公司",1997-05-16,2005-05-13,"Private, ltd by shares"
1533,589591,ASIA 1997 LIMITED,1997-01-13,2002-08-23,"Private, ltd by shares"
1534,604003,"ASIA ADVANCE LIMITED (d2002-12-20)
龍亞有限公司",1997-04-16,2002-12-20,"Private, ltd by shares"
1535,593196,"ASIA AIRPORT SERVICES LIMITED
亞洲機場服務有限公司",1997-01-27,2016-04-29,"Private, ltd by shares"
1536,591237,"ASIA AO TE MAN (GROUP) SHOES CO., LIMITED
亞洲奧特曼(集團)鞋業有限公司",1997-01-17,2012-01-27,"Private, ltd by shares"
1537,586347,ASIA APPARELS (H.K.) LIMITED,1997-01-08,2011-05-20,"Private, ltd by shares"
1538,617679,"ASIA ASSEMBLY MISSION COUNCIL LIMITED
亞洲神召宣教議會有限公司",1997-07-18,,Ltd by guarantee
1539,613587,"ASIA ASSET DEVELOPMENT LIMITED (d2001-02-16)
利置發展有限公司",1997-06-18,2001-02-16,"Private, ltd by shares"
1540,605238,"ASIA AUTO BODY ENGINEERING LIMITED
亞洲車身工程有限公司",1997-04-25,,"Private, ltd by shares"
1541,622260,"ASIA BAG & VINYL CO., LIMITED
美亞袋類膠品有限公司",1997-08-29,2005-08-12,"Private, ltd by shares"
1542,602913,"ASIA BASE DEVELOPMENT LIMITED (d2003-09-26)
泛基發展有限公司",1997-04-09,2003-09-26,"Private, ltd by shares"
1543,596759,"ASIA BEAT LIMITED
亞佳有限公司",1997-03-03,2017-11-10,"Private, ltd by shares"
1544,598092,"ASIA BEAUTIFY DECORATION (HONG KONG) LIMITED
亞美裝修工程(香港)有限公司",1997-03-12,2001-05-18,"Private, ltd by shares"
1545,619737,"ASIA BEST ENGINEERING LIMITED
佳亞工程有限公司",1997-08-06,2005-02-04,"Private, ltd by shares"
1546,601383,"ASIA BILLION INVESTMENT LIMITED (d2006-08-04)
統億投資有限公司",1997-03-26,2006-08-04,"Private, ltd by shares"
1547,604576,"ASIA BIOTECH CORPORATION (INTERNATIONAL) LIMITED
亞洲科技(國際)有限公司",1997-04-21,2002-05-24,"Private, ltd by shares"
1548,601684,"ASIA BOARD LIMITED
創正有限公司",1997-03-26,2001-10-12,"Private, ltd by shares"
1549,601798,"ASIA BOND INVESTMENT LIMITED
興泰投資有限公司",1997-04-02,,"Private, ltd by shares"
1550,608627,"ASIA BRIDGE HOLDINGS LIMITED
僑亞集團有限公司",1997-05-21,2010-01-22,"Private, ltd by shares"
1551,608715,"ASIA BRIDGE INDUSTRIAL LIMITED
僑亞實業有限公司",1997-05-21,2002-02-15,"Private, ltd by shares"
1552,622887,"ASIA BROADBAND SYSTEMS LIMITED
亞洲寬頻系統有限公司",1997-09-03,2006-12-01,"Private, ltd by shares"
1553,628077,"ASIA BUSINESS COMMUNICATIONS LIMITED
亞洲商業信息有限公司",1997-10-27,2006-12-29,"Private, ltd by shares"
1554,605884,"ASIA BUSINESS DEVELOPMENT LIMITED (d2001-04-20)
匯威發展有限公司",1997-04-30,2001-04-20,"Private, ltd by shares"
1555,593817,"ASIA BUSINESS LYON LIMITED
鵬隆有限公司",1997-01-31,2015-03-13,"Private, ltd by shares"
1556,617852,"ASIA BUSINESS OILS LIMITED
迅威石油有限公司",1997-07-21,2004-12-17,"Private, ltd by shares"
1557,603956,ASIA BUSINESS PUBLISHING LIMITED,1997-04-16,2004-09-24,"Private, ltd by shares"
1558,599014,"ASIA CABLE CONNECTION LIMITED
亞洲放送材料有限公司",1997-03-14,2003-07-04,"Private, ltd by shares"
1559,619221,"ASIA CAPITAL ASSETS LIMITED
亞洲鴻資有限公司",1997-08-01,,"Private, ltd by shares"
1560,619209,"ASIA CAPITAL LIMITED (d2017-03-31)
亞都有限公司",1997-08-01,2017-03-31,"Private, ltd by shares"
1561,601218,"ASIA CHAIN TRADING CO. LIMITED
潤昌貿易有限公司",1997-03-26,2004-10-21,"Private, ltd by shares"
1562,611780,"ASIA CHASE LIMITED
旺裕有限公司",1997-06-06,,"Private, ltd by shares"
1563,601487,"ASIA CHEM SUPPLIES LIMITED
亞洲原料有限公司",1997-03-26,,"Private, ltd by shares"
1564,607403,"ASIA CHINA CONSTRUCTION ENGINEERING LIMITED (d2004-11-05)
亞中建築工程有限公司",1997-05-09,2004-11-05,"Private, ltd by shares"
1565,628191,"ASIA CHINA TOBACCO LIMITED
亞洲中國煙草有限公司",1997-10-29,2005-10-14,"Private, ltd by shares"
1566,585156,"ASIA CITY HOLDINGS LIMITED (d2001-04-20)
永港集團有限公司",1997-01-03,2001-04-20,"Private, ltd by shares"
1567,631345,"ASIA CITY TRADING LIMITED (d2011-06-30)
港亞貿易有限公司",1997-12-03,2011-06-30,"Private, ltd by shares"
1568,591453,"ASIA COMMERCIAL WATCH COMPANY LIMITED
冠亞商業鐘錶有限公司",1997-01-17,,"Private, ltd by shares"
1569,605832,"ASIA CONCEPT LIMITED
雅星有限公司",1997-04-30,,"Private, ltd by shares"
1570,621499,"ASIA CONCEPT MULTIMEDIA LIMITED
亞洲概念多媒體有限公司",1997-08-22,2003-09-26,"Private, ltd by shares"
1571,632544,ASIA CONCEPTS PROMOTION LIMITED,1997-12-10,2010-06-11,"Private, ltd by shares"
1572,590272,"ASIA CONCORD INVESTMENT LIMITED
亞港投資有限公司",1997-01-15,,"Private, ltd by shares"
1573,586757,ASIA CONCORDE TRADING LIMITED,1997-01-08,2005-12-02,"Private, ltd by shares"
1574,611325,"ASIA COSMENC LASER AND SKIN CARE CENTRE LIMITED
亞洲激光美容中心有限公司",1997-06-04,2001-10-26,"Private, ltd by shares"
1575,615663,"ASIA CREDIT MONITORS LIMITED
亞洲信貸監察有限公司",1997-07-04,2006-11-17,"Private, ltd by shares"
1576,617992,"ASIA CROWN (H.K.) LIMITED (d2003-03-14)
冠匯(香港)有限公司",1997-07-23,2003-03-14,"Private, ltd by shares"
1577,617030,"ASIA DOWN CENTER (HOLDINGS) LIMITED
亞洲羽絨中心(集團)有限公司",1997-07-14,,"Private, ltd by shares"
1578,615746,"ASIA DRAGON CONTRACTING CO. LIMITED
創亞工程有限公司",1997-07-04,2012-09-14,"Private, ltd by shares"
1579,621369,"ASIA DRAGON TRADE DEVELOPMENT LIMITED
亞龍貿易發展有限公司",1997-08-22,2002-07-26,"Private, ltd by shares"
1580,603385,"ASIA EAGLE DEVELOPMENT LIMITED (d2001-02-23)
統鵬發展有限公司",1997-04-11,2001-02-23,"Private, ltd by shares"
1581,602522,"ASIA EAGLE FAR EAST LIMITED
亞鷹遠東有限公司",1997-04-04,2011-04-21,"Private, ltd by shares"
1582,601420,"ASIA EAGLE INVESTMENT LIMITED (d2008-07-18)
統鵬投資有限公司",1997-03-26,2008-07-18,"Private, ltd by shares"
1583,612036,"ASIA EAST CONTAINER TRANSPORTATION COMPANY LIMITED
東亞貨櫃運輸有限公司",1997-06-11,,"Private, ltd by shares"
1584,602968,"ASIA EAST INTERNATIONAL SHIPPING LIMITED
亞東國際船務有限公司",1997-04-09,2002-12-13,"Private, ltd by shares"
1585,594428,"ASIA ELECTRIC INDUSTRIAL COMPANY LIMITED
亞洲電器製品有限公司",1997-02-05,2008-06-20,"Private, ltd by shares"
1586,610706,"ASIA ELITE HR NETWORK (H.K.) LIMITED
亞洲人力資源管理(香港)有限公司",1997-06-02,2004-11-19,"Private, ltd by shares"
1587,599419,ASIA ELITE REALTY NETWORK (H.K.) LIMITED,1997-03-17,2004-10-15,"Private, ltd by shares"
1588,624870,"ASIA EMPIRE HOLDINGS LIMITED (d2003-07-25)
威皇集團有限公司",1997-09-24,2003-07-25,"Private, ltd by shares"
1589,618425,"ASIA ENGINEERING CONSULTANT (CHINA) LIMITED
亞洲工程顧問(中國)有限公司",1997-07-25,2003-01-10,"Private, ltd by shares"
1590,585111,"ASIA ENTERPRISE HOLDINGS LIMITED
亞洲企業集團有限公司",1997-01-03,2012-09-14,"Private, ltd by shares"
1591,587157,"ASIA EURO (HONG KONG) LIMITED
亞裕(香港)有限公司",1997-01-10,2002-05-03,"Private, ltd by shares"
1592,587173,"ASIA EURO PROPERTIES LIMITED
亞裕置業有限公司",1997-01-10,2002-09-06,"Private, ltd by shares"
1593,608269,"ASIA EXCEL LIMITED (d2006-09-22)
群順有限公司",1997-05-16,2006-09-22,"Private, ltd by shares"
1594,628076,"ASIA EXPRESS INVESTMENT LIMITED (d2010-07-23)
瑞匯投資有限公司",1997-10-27,2010-07-23,"Private, ltd by shares"
1595,619083,"ASIA FAME CONSULTANTS LIMITED
美輝顧問有限公司",1997-08-01,2002-01-18,"Private, ltd by shares"
1596,586133,"ASIA FAME INVESTMENT LIMITED
浚亞投資有限公司",1997-01-06,2006-03-24,"Private, ltd by shares"
1597,593249,"ASIA FAMOUS BRAND (HONG KONG) COMPANY LIMITED
亞洲名牌(香港)有限公司",1997-01-29,2002-08-23,"Private, ltd by shares"
1598,607314,"ASIA FINE LIMITED (d2002-12-06)
滿輝有限公司",1997-05-09,2002-12-06,"Private, ltd by shares"
1599,613896,"ASIA FOCUS HOLDINGS LIMITED
卓亞集團有限公司",1997-06-20,2003-06-20,"Private, ltd by shares"
1600,631857,"ASIA FOCUS INDUSTRIAL LIMITED
東豪實業有限公司",1997-12-05,2008-03-14,"Private, ltd by shares"
1601,626458,"ASIA FOND INTERNATIONAL LIMITED
富亞國際有限公司",1997-10-15,2008-08-22,"Private, ltd by shares"
1602,610840,"ASIA FOND INVESTMENT LIMITED
和豐投資有限公司",1997-06-02,2007-10-12,"Private, ltd by shares"
1603,603768,"ASIA FORCE INVESTMENT LIMITED
雅聯投資有限公司",1997-04-16,2005-10-14,"Private, ltd by shares"
1604,625702,"ASIA FORD CONSULTANTS LIMITED
富亞顧問有限公司",1997-10-06,2006-05-04,"Private, ltd by shares"
1605,613159,ASIA FULL NICE INDUSTRIAL COMPANY LIMITED,1997-06-18,2001-09-21,"Private, ltd by shares"
1606,584999,"ASIA FUND CORPORATION LIMITED (d2002-08-02)
寰亞股份有限公司",1997-01-03,2002-08-02,"Private, ltd by shares"
1607,585508,"ASIA FUTURE ENTERPRISES LIMITED
滿益企業有限公司",1997-01-03,,"Private, ltd by shares"
1608,630970,"ASIA GAIN (HONG KONG) LIMITED
宏豐(香港)有限公司",1997-11-28,2002-03-22,"Private, ltd by shares"
1609,585158,"ASIA GAIN CORPORATION LIMITED (d2001-04-20)
新亞股份有限公司",1997-01-03,2001-04-20,"Private, ltd by shares"
1610,585649,"ASIA GAIN HOLDINGS LIMITED (d2004-09-03)
億發集團有限公司",1997-01-06,2004-09-03,"Private, ltd by shares"
1611,610569,"ASIA GEAR LIMITED (d2002-12-06)
高亞有限公司",1997-05-30,2002-12-06,"Private, ltd by shares"
1612,590671,"ASIA GENERAL INVESTMENT LIMITED
亞駿投資有限公司",1997-01-15,,"Private, ltd by shares"
1613,626055,ASIA GIANT LIMITED,1997-10-08,2002-04-12,"Private, ltd by shares"
1614,613690,"ASIA GLAD LIMITED
先豪有限公司",1997-06-18,2003-01-24,"Private, ltd by shares"
1615,623271,"ASIA GLOBE INVESTMENT LIMITED
國海投資有限公司",1997-09-08,2002-12-20,"Private, ltd by shares"
1616,593612,"ASIA GLORIOUS INVESTMENT LIMITED
亞榮投資有限公司",1997-01-29,2007-06-01,"Private, ltd by shares"
1617,625288,"ASIA GLORY TRADING LIMITED (d2001-02-02)
萬迅貿易有限公司",1997-10-03,2001-02-02,"Private, ltd by shares"
1618,625863,"ASIA GOAL LIMITED
振光有限公司",1997-10-08,,"Private, ltd by shares"
1619,624744,"ASIA GOLD INTERNATIONAL LIMITED (d2005-09-16)
金廣國際有限公司",1997-09-24,2005-09-16,"Private, ltd by shares"
1620,624750,"ASIA GOLD INVESTMENT LIMITED
廣金投資有限公司",1997-09-24,2012-11-02,"Private, ltd by shares"
1621,600794,"ASIA GRADE DEVELOPMENT LIMITED
粵凱發展有限公司",1997-03-24,2003-04-25,"Private, ltd by shares"
1622,600877,"ASIA GRADE INTERNATIONAL LIMITED
粵凱國際有限公司",1997-03-24,2002-11-08,"Private, ltd by shares"
1623,593448,"ASIA GRADE INVESTMENT LIMITED
亞建投資有限公司",1997-01-29,,"Private, ltd by shares"
1624,600826,"ASIA GRAND INTERNATIONAL LIMITED
統協國際有限公司",1997-03-24,,"Private, ltd by shares"
1625,627016,"ASIA GROUP HONG KONG CO., LIMITED
亞細亞集團香港有限公司",1997-10-20,2001-10-19,"Private, ltd by shares"
1626,589823,"ASIA HARVEST TECHNOLOGY LIMITED
潤民科技有限公司",1997-01-15,2010-06-25,"Private, ltd by shares"
1627,630214,"ASIA HOLDINGS LIMITED (d2005-05-06)
東成集團有限公司",1997-11-19,2005-05-06,"Private, ltd by shares"
1628,609524,"ASIA HONOUR DEVELOPMENTS LIMITED
世安發展有限公司",1997-05-26,2001-11-09,"Private, ltd by shares"
1629,607152,"ASIA IC EXCHANGE LIMITED
亞洲電子總滙有限公司",1997-05-09,2007-07-06,"Private, ltd by shares"
1630,621498,"ASIA ICE BLAST LIMITED
環美(亞洲)科技有限公司",1997-08-22,2005-01-07,"Private, ltd by shares"
1631,607626,ASIA INTERFACE LIMITED,1997-05-12,2007-05-11,"Private, ltd by shares"
1632,630112,"ASIA INTERNATIONAL MARY GROUP CO., LIMITED
亞洲國際瑪麗集團有限公司",1997-11-17,2008-03-28,"Private, ltd by shares"
1633,594681,"ASIA INTERNET LIMITED (d2003-01-03)
亞洲網絡有限公司",1997-02-05,2003-01-03,"Private, ltd by shares"
1634,608335,"ASIA INTERNET TECHNOLOGY LIMITED
亞洲網絡信息科技有限公司",1997-05-16,2004-06-25,"Private, ltd by shares"
1635,603446,ASIA ITN LIMITED,1997-04-11,,"Private, ltd by shares"
1636,610069,"ASIA JET DEVELOPMENT LIMITED (d2000-12-22)
廣卓發展有限公司",1997-05-28,2000-12-22,"Private, ltd by shares"
1637,617991,"ASIA JET INVESTMENT LIMITED
利振投資有限公司",1997-07-23,2011-04-01,"Private, ltd by shares"
1638,606289,"ASIA KEY ENTERPRISE LIMITED
廣喬企業有限公司",1997-05-02,2004-11-05,"Private, ltd by shares"
1639,619587,"ASIA KING DESIGN & CONTRACTING LIMITED
詠時設計工程有限公司",1997-08-06,2004-12-31,"Private, ltd by shares"
1640,607407,"ASIA KING LIMITED (d2004-11-05)
俊宏有限公司",1997-05-09,2004-11-05,"Private, ltd by shares"
1641,611551,"ASIA KINGDOM INTERNATIONAL LIMITED
亞磯國際有限公司",1997-06-06,,"Private, ltd by shares"
1642,624428,"ASIA LIGHT LIMITED (d2009-01-16)
裕華有限公司",1997-09-19,2009-01-16,"Private, ltd by shares"
1643,621308,"ASIA LINK GROUP (HONG KONG) LIMITED
聯亞集團(香港)有限公司",1997-08-20,,"Private, ltd by shares"
1644,628981,"ASIA MANUFACTURING ONLINE LIMITED
鋒昊有限公司",1997-11-05,2005-10-21,"Private, ltd by shares"
1645,587024,"ASIA MARKETING & PROMOTION (FAR EAST) LIMITED
亞洲市場拓展(遠東)有限公司",1997-01-10,2009-06-26,"Private, ltd by shares"
1646,588177,"ASIA MARKETING AND TRADING LIMITED (d2003-04-11)
祥嘉貿易有限公司",1997-01-13,2003-04-11,"Private, ltd by shares"
1647,585619,"ASIA MARSHAL CLUB LIMITED
亞太區賽事工作人員協會有限公司",1997-01-03,,"Private, ltd by shares"
1648,593029,"ASIA MASTER ASSOCIATE LIMITED
亞事達有限公司",1997-01-24,2006-06-02,"Private, ltd by shares"
1649,586022,"ASIA MASTER HOLDINGS LIMITED (d2002-01-18)
漢中集團有限公司",1997-01-06,2002-01-18,"Private, ltd by shares"
1650,605780,"ASIA MEDICAL RESOURCES DEVELOPMENT (HOLDINGS) LIMITED (d2008-10-17)
亞洲醫藥資源開發(集團)有限公司",1997-04-28,2008-10-17,"Private, ltd by shares"
1651,628440,"ASIA MEDICARE GROUP LIMITED
亞洲醫療服務集團有限公司",1997-10-29,,"Private, ltd by shares"
1652,600825,"ASIA METRO LIMITED
明紀有限公司",1997-03-24,,"Private, ltd by shares"
